Date,wikipedia_pageviews
2021-11-12,27681.0
2021-11-13,26783.0
2021-11-14,27227.0
2021-11-15,30631.0
2021-11-16,28009.0
2021-11-17,30722.0
2021-11-18,30353.0
2021-11-19,27860.0
2021-11-20,25552.0
2021-11-21,25417.0
2021-11-22,28828.0
2021-11-23,37286.0
2021-11-24,32230.0
2021-11-25,25993.0
2021-11-26,25674.0
2021-11-27,25639.0
2021-11-28,22915.0
2021-11-29,25530.0
2021-11-30,27251.0
2021-12-01,24120.0
2021-12-02,24951.0
2021-12-03,24913.0
2021-12-04,28261.0
2021-12-05,25856.0
2021-12-06,27010.0
2021-12-07,28148.0
2021-12-08,26505.0
2021-12-09,24600.0
2021-12-10,29685.0
2021-12-11,22242.0
2021-12-12,24064.0
2021-12-13,23760.0
2021-12-14,24191.0
2021-12-15,23291.0
2021-12-16,21724.0
2021-12-17,21940.0
2021-12-18,20947.0
2021-12-19,20356.0
2021-12-20,25005.0
2021-12-21,21023.0
2021-12-22,20965.0
2021-12-23,20097.0
2021-12-24,19885.0
2021-12-25,19280.0
2021-12-26,20379.0
2021-12-27,21195.0
2021-12-28,21184.0
2021-12-29,21701.0
2021-12-30,21581.0
2021-12-31,19393.0
2022-01-01,19705.0
2022-01-02,20885.0
2022-01-03,23850.0
2022-01-04,23489.0
2022-01-05,22208.0
2022-01-06,21173.0
2022-01-07,21463.0
2022-01-08,19724.0
2022-01-09,19372.0
2022-01-10,23410.0
2022-01-11,32355.0
2022-01-12,83841.0
2022-01-13,56994.0
2022-01-14,22446.0
2022-01-15,21377.0
2022-01-16,21075.0
2022-01-17,22355.0
2022-01-18,27983.0
2022-01-19,21517.0
2022-01-20,34368.0
2022-01-21,27597.0
2022-01-22,31228.0
2022-01-23,25492.0
2022-01-24,28250.0
2022-01-25,29392.0
2022-01-26,36052.0
2022-01-27,30539.0
2022-01-28,26570.0
2022-01-29,31244.0
2022-01-30,31968.0
2022-01-31,33453.0
2022-02-01,31390.0
2022-02-02,31548.0
2022-02-03,31323.0
2022-02-04,25254.0
2022-02-05,23970.0
2022-02-06,24976.0
2022-02-07,26262.0
2022-02-08,23951.0
2022-02-09,25329.0
2022-02-10,25139.0
2022-02-11,20885.0
2022-02-12,12330.0
2022-02-13,13194.0
2022-02-14,13251.0
2022-02-15,13227.0
2022-02-16,12503.0
2022-02-17,13870.0
2022-02-18,13012.0
2022-02-19,15225.0
2022-02-20,20741.0
2022-02-21,23240.0
2022-02-22,25991.0
2022-02-23,23238.0
2022-02-24,29020.0
2022-02-25,25290.0
2022-02-26,22747.0
2022-02-27,22626.0
2022-02-28,22996.0
2022-03-01,23471.0
2022-03-02,22176.0
2022-03-03,21264.0
2022-03-04,20543.0
2022-03-05,18591.0
2022-03-06,18473.0
2022-03-07,19793.0
2022-03-08,20466.0
2022-03-09,22603.0
2022-03-10,21693.0
2022-03-11,20667.0
2022-03-12,18715.0
2022-03-13,18290.0
2022-03-14,19991.0
2022-03-15,20172.0
2022-03-16,19155.0
2022-03-17,18953.0
2022-03-18,19830.0
2022-03-19,18172.0
2022-03-20,19635.0
2022-03-21,19577.0
2022-03-22,19813.0
2022-03-23,20561.0
2022-03-24,19531.0
2022-03-25,20150.0
2022-03-26,18592.0
2022-03-27,20379.0
2022-03-28,21887.0
2022-03-29,21758.0
2022-03-30,21933.0
2022-03-31,22194.0
2022-04-01,21989.0
2022-04-02,20706.0
2022-04-03,18146.0
2022-04-04,18169.0
2022-04-05,18251.0
2022-04-06,17433.0
2022-04-07,17575.0
2022-04-08,18695.0
2022-04-09,16923.0
2022-04-10,16304.0
2022-04-11,18842.0
2022-04-12,16846.0
2022-04-13,16805.0
2022-04-14,16900.0
2022-04-15,20051.0
2022-04-16,23237.0
2022-04-17,15020.0
2022-04-18,15437.0
2022-04-19,16165.0
2022-04-20,17020.0
2022-04-21,15634.0
2022-04-22,16568.0
2022-04-23,23068.0
2022-04-24,20063.0
2022-04-25,17889.0
2022-04-26,16932.0
2022-04-27,17217.0
2022-04-28,18239.0
2022-04-29,16102.0
2022-04-30,14274.0
2022-05-01,14320.0
2022-05-02,15224.0
2022-05-03,15839.0
2022-05-04,16714.0
2022-05-05,15725.0
2022-05-06,16132.0
2022-05-07,15104.0
2022-05-08,14624.0
2022-05-09,18852.0
2022-05-10,21178.0
2022-05-11,20623.0
2022-05-12,25354.0
2022-05-13,22552.0
2022-05-14,18404.0
2022-05-15,17256.0
2022-05-16,18402.0
2022-05-17,17411.0
2022-05-18,16748.0
2022-05-19,19191.0
2022-05-20,18615.0
2022-05-21,15934.0
2022-05-22,15002.0
2022-05-23,15019.0
2022-05-24,14348.0
2022-05-25,14425.0
2022-05-26,13804.0
2022-05-27,14610.0
2022-05-28,13822.0
2022-05-29,13787.0
2022-05-30,16690.0
2022-05-31,15278.0
2022-06-01,13758.0
2022-06-02,13154.0
2022-06-03,12350.0
2022-06-04,12069.0
2022-06-05,11973.0
2022-06-06,13105.0
2022-06-07,12548.0
2022-06-08,12099.0
2022-06-09,11627.0
2022-06-10,11222.0
2022-06-11,11188.0
2022-06-12,11926.0
2022-06-13,19316.0
2022-06-14,19840.0
2022-06-15,19322.0
2022-06-16,17433.0
2022-06-17,15292.0
2022-06-18,19472.0
2022-06-19,19607.0
2022-06-20,17442.0
2022-06-21,15754.0
2022-06-22,14458.0
2022-06-23,13054.0
2022-06-24,12602.0
2022-06-25,11762.0
2022-06-26,11043.0
2022-06-27,13066.0
2022-06-28,11818.0
2022-06-29,14324.0
2022-06-30,23982.0
2022-07-01,19184.0
2022-07-02,14164.0
2022-07-03,9361.0
2022-07-04,10867.0
2022-07-05,10858.0
2022-07-06,11127.0
2022-07-07,10219.0
2022-07-08,9321.0
2022-07-09,7934.0
2022-07-10,8029.0
2022-07-11,10219.0
2022-07-12,10787.0
2022-07-13,10070.0
2022-07-14,9919.0
2022-07-15,9310.0
2022-07-16,8519.0
2022-07-17,8250.0
2022-07-18,9210.0
2022-07-19,9311.0
2022-07-20,9314.0
2022-07-21,11447.0
2022-07-22,9472.0
2022-07-23,8413.0
2022-07-24,8499.0
2022-07-25,9183.0
2022-07-26,9484.0
2022-07-27,10097.0
2022-07-28,9692.0
2022-07-29,10793.0
2022-07-30,8953.0
2022-07-31,9973.0
2022-08-01,8607.0
2022-08-02,10222.0
2022-08-03,10520.0
2022-08-04,9939.0
2022-08-05,9597.0
2022-08-06,8713.0
2022-08-07,8691.0
2022-08-08,9372.0
2022-08-09,9428.0
2022-08-10,9065.0
2022-08-11,9276.0
2022-08-12,8898.0
2022-08-13,8025.0
2022-08-14,9142.0
2022-08-15,9777.0
2022-08-16,9999.0
2022-08-17,10384.0
2022-08-18,10398.0
2022-08-19,10855.0
2022-08-20,10104.0
2022-08-21,9707.0
2022-08-22,10248.0
2022-08-23,10843.0
2022-08-24,10478.0
2022-08-25,10065.0
2022-08-26,9799.0
2022-08-27,9500.0
2022-08-28,8724.0
2022-08-29,10030.0
2022-08-30,10671.0
2022-08-31,10199.0
2022-09-01,10597.0
2022-09-02,9835.0
2022-09-03,9215.0
2022-09-04,8838.0
2022-09-05,9698.0
2022-09-06,11560.0
2022-09-07,12401.0
2022-09-08,10260.0
2022-09-09,11804.0
2022-09-10,11248.0
2022-09-11,11423.0
2022-09-12,10034.0
2022-09-13,10621.0
2022-09-14,10143.0
2022-09-15,10917.0
2022-09-16,9891.0
2022-09-17,11675.0
2022-09-18,11730.0
2022-09-19,9721.0
2022-09-20,11190.0
2022-09-21,11326.0
2022-09-22,9938.0
2022-09-23,9211.0
2022-09-24,8113.0
2022-09-25,9094.0
2022-09-26,9252.0
2022-09-27,9851.0
2022-09-28,9578.0
2022-09-29,9463.0
2022-09-30,8888.0
2022-10-01,8028.0
2022-10-02,7718.0
2022-10-03,8803.0
2022-10-04,8765.0
2022-10-05,9003.0
2022-10-06,9125.0
2022-10-07,8479.0
2022-10-08,7539.0
2022-10-09,7770.0
2022-10-10,7887.0
2022-10-11,8719.0
2022-10-12,8726.0
2022-10-13,9198.0
2022-10-14,9020.0
2022-10-15,24032.0
2022-10-16,25943.0
2022-10-17,38652.0
2022-10-18,28962.0
2022-10-19,27145.0
2022-10-20,27581.0
2022-10-21,27039.0
2022-10-22,27334.0
2022-10-23,26310.0
2022-10-24,25903.0
2022-10-25,26930.0
2022-10-26,27162.0
2022-10-27,26710.0
2022-10-28,27628.0
2022-10-29,27002.0
2022-10-30,30944.0
2022-10-31,28088.0
2022-11-01,27336.0
2022-11-02,28245.0
2022-11-03,21605.0
2022-11-04,26685.0
2022-11-05,29622.0
2022-11-06,31477.0
2022-11-07,31575.0
2022-11-08,35772.0
2022-11-09,37232.0
2022-11-10,43870.0
2022-11-11,26732.0
2022-11-12,21977.0
2022-11-13,22259.0
2022-11-14,25797.0
2022-11-15,21177.0
2022-11-16,14095.0
2022-11-17,14110.0
2022-11-18,16003.0
2022-11-19,14046.0
2022-11-20,14106.0
2022-11-21,14456.0
2022-11-22,12600.0
2022-11-23,15080.0
2022-11-24,10813.0
2022-11-25,14171.0
2022-11-26,11320.0
2022-11-27,12492.0
2022-11-28,13793.0
2022-11-29,12107.0
2022-11-30,11201.0
2022-12-01,10675.0
2022-12-02,9738.0
2022-12-03,10539.0
2022-12-04,12389.0
2022-12-05,12498.0
2022-12-06,11322.0
2022-12-07,11101.0
2022-12-08,11132.0
2022-12-09,12448.0
2022-12-10,12144.0
2022-12-11,12370.0
2022-12-12,13361.0
2022-12-13,14491.0
2022-12-14,14350.0
2022-12-15,13073.0
2022-12-16,11389.0
2022-12-17,10675.0
2022-12-18,9782.0
2022-12-19,9868.0
2022-12-20,9947.0
2022-12-21,10137.0
2022-12-22,10899.0
2022-12-23,11860.0
2022-12-24,9511.0
2022-12-25,9456.0
2022-12-26,10919.0
2022-12-27,10534.0
2022-12-28,10992.0
2022-12-29,10020.0
2022-12-30,11149.0
2022-12-31,9758.0
2023-01-01,10063.0
2023-01-02,11732.0
2023-01-03,13078.0
2023-01-04,11821.0
2023-01-05,10917.0
2023-01-06,10381.0
2023-01-07,9944.0
2023-01-08,9806.0
2023-01-09,10109.0
2023-01-10,10956.0
2023-01-11,11298.0
2023-01-12,11053.0
2023-01-13,10852.0
2023-01-14,10413.0
2023-01-15,10315.0
2023-01-16,12595.0
2023-01-17,12370.0
2023-01-18,12898.0
2023-01-19,12204.0
2023-01-20,11340.0
2023-01-21,9809.0
2023-01-22,9100.0
2023-01-23,9443.0
2023-01-24,10546.0
2023-01-25,9220.0
2023-01-26,8650.0
2023-01-27,9401.0
2023-01-28,7582.0
2023-01-29,8304.0
2023-01-30,8765.0
2023-01-31,8651.0
2023-02-01,9031.0
2023-02-02,8823.0
2023-02-03,9033.0
2023-02-04,7105.0
2023-02-05,6954.0
2023-02-06,7658.0
2023-02-07,7679.0
2023-02-08,7451.0
2023-02-09,8576.0
2023-02-10,7104.0
2023-02-11,6823.0
2023-02-12,6982.0
2023-02-13,7458.0
2023-02-14,7179.0
2023-02-15,7615.0
2023-02-16,8726.0
2023-02-17,9739.0
2023-02-18,8911.0
2023-02-19,9314.0
2023-02-20,10113.0
2023-02-21,9486.0
2023-02-22,8567.0
2023-02-23,8069.0
2023-02-24,8694.0
2023-02-25,14895.0
2023-02-26,8330.0
2023-02-27,8806.0
2023-02-28,8993.0
2023-03-01,10076.0
2023-03-02,8919.0
2023-03-03,9070.0
2023-03-04,9914.0
2023-03-05,7894.0
2023-03-06,8807.0
2023-03-07,8850.0
2023-03-08,8340.0
2023-03-09,8517.0
2023-03-10,9737.0
2023-03-11,8011.0
2023-03-12,8134.0
2023-03-13,10568.0
2023-03-14,11622.0
2023-03-15,9316.0
2023-03-16,8639.0
2023-03-17,8851.0
2023-03-18,8232.0
2023-03-19,8467.0
2023-03-20,9030.0
2023-03-21,10520.0
2023-03-22,9096.0
2023-03-23,9691.0
2023-03-24,9274.0
2023-03-25,7552.0
2023-03-26,7367.0
2023-03-27,8056.0
2023-03-28,8152.0
2023-03-29,8703.0
2023-03-30,9144.0
2023-03-31,8963.0
2023-04-01,7587.0
2023-04-02,6700.0
2023-04-03,8014.0
2023-04-04,8226.0
2023-04-05,7525.0
2023-04-06,8173.0
2023-04-07,7995.0
2023-04-08,7511.0
2023-04-09,7162.0
2023-04-10,8603.0
2023-04-11,9764.0
2023-04-12,8854.0
2023-04-13,8122.0
2023-04-14,7642.0
2023-04-15,6881.0
2023-04-16,7068.0
2023-04-17,7445.0
2023-04-18,7195.0
2023-04-19,7556.0
2023-04-20,7807.0
2023-04-21,7278.0
2023-04-22,7095.0
2023-04-23,8167.0
2023-04-24,9788.0
2023-04-25,8299.0
2023-04-26,8738.0
2023-04-27,8444.0
2023-04-28,7856.0
2023-04-29,7383.0
2023-04-30,8217.0
2023-05-01,7994.0
2023-05-02,7921.0
2023-05-03,9107.0
2023-05-04,9396.0
2023-05-05,8624.0
2023-05-06,8109.0
2023-05-07,7020.0
2023-05-08,7037.0
2023-05-09,6862.0
2023-05-10,7166.0
2023-05-11,7715.0
2023-05-12,8003.0
2023-05-13,6979.0
2023-05-14,6808.0
2023-05-15,7154.0
2023-05-16,7929.0
2023-05-17,9053.0
2023-05-18,8616.0
2023-05-19,8414.0
2023-05-20,6545.0
2023-05-21,6865.0
2023-05-22,7766.0
2023-05-23,7527.0
2023-05-24,6923.0
2023-05-25,7630.0
2023-05-26,9317.0
2023-05-27,8681.0
2023-05-28,8940.0
2023-05-29,10544.0
2023-05-30,9793.0
2023-05-31,7793.0
2023-06-01,8072.0
2023-06-02,8046.0
2023-06-03,6967.0
2023-06-04,7594.0
2023-06-05,8280.0
2023-06-06,8500.0
2023-06-07,9055.0
2023-06-08,7399.0
2023-06-09,6823.0
2023-06-10,6912.0
2023-06-11,7019.0
2023-06-12,7627.0
2023-06-13,7411.0
2023-06-14,7929.0
2023-06-15,10168.0
2023-06-16,10108.0
2023-06-17,8825.0
2023-06-18,8733.0
2023-06-19,9636.0
2023-06-20,9574.0
2023-06-21,11068.0
2023-06-22,10184.0
2023-06-23,9654.0
2023-06-24,12577.0
2023-06-25,10611.0
2023-06-26,9669.0
2023-06-27,9918.0
2023-06-28,10554.0
2023-06-29,11013.0
2023-06-30,10676.0
2023-07-01,8005.0
2023-07-02,8775.0
2023-07-03,9328.0
2023-07-04,11738.0
2023-07-05,9392.0
2023-07-06,9536.0
2023-07-07,10113.0
2023-07-08,7006.0
2023-07-09,7113.0
2023-07-10,9997.0
2023-07-11,9290.0
2023-07-12,10027.0
2023-07-13,8074.0
2023-07-14,7294.0
2023-07-15,6529.0
2023-07-16,6412.0
2023-07-17,8231.0
2023-07-18,7957.0
2023-07-19,7624.0
2023-07-20,7101.0
2023-07-21,7525.0
2023-07-22,6634.0
2023-07-23,7115.0
2023-07-24,8451.0
2023-07-25,8029.0
2023-07-26,8066.0
2023-07-27,8129.0
2023-07-28,7546.0
2023-07-29,7911.0
2023-07-30,6825.0
2023-07-31,7961.0
2023-08-01,8439.0
2023-08-02,7588.0
2023-08-03,8302.0
2023-08-04,7189.0
2023-08-05,6985.0
2023-08-06,6621.0
2023-08-07,7973.0
2023-08-08,6962.0
2023-08-09,7354.0
2023-08-10,8137.0
2023-08-11,7715.0
2023-08-12,6737.0
2023-08-13,6828.0
2023-08-14,7907.0
2023-08-15,8705.0
2023-08-16,8613.0
2023-08-17,10431.0
2023-08-18,14452.0
2023-08-19,11923.0
2023-08-20,8534.0
2023-08-21,10202.0
2023-08-22,9424.0
2023-08-23,7886.0
2023-08-24,7239.0
2023-08-25,9975.0
2023-08-26,9797.0
2023-08-27,10263.0
2023-08-28,10021.0
2023-08-29,10597.0
2023-08-30,8961.0
2023-08-31,8512.0
2023-09-01,7873.0
2023-09-02,7441.0
2023-09-03,6828.0
2023-09-04,8372.0
2023-09-05,7736.0
2023-09-06,7626.0
2023-09-07,8210.0
2023-09-08,13903.0
2023-09-09,14530.0
2023-09-10,10139.0
2023-09-11,10901.0
2023-09-12,10465.0
2023-09-13,10244.0
2023-09-14,12805.0
2023-09-15,10112.0
2023-09-16,8516.0
2023-09-17,7246.0
2023-09-18,10545.0
2023-09-19,10226.0
2023-09-20,10220.0
2023-09-21,12075.0
2023-09-22,10897.0
2023-09-23,11341.0
2023-09-24,8804.0
2023-09-25,9270.0
2023-09-26,9393.0
2023-09-27,10193.0
2023-09-28,9461.0
2023-09-29,9178.0
2023-09-30,7806.0
2023-10-01,9423.0
2023-10-02,9831.0
2023-10-03,7833.0
2023-10-04,8937.0
2023-10-05,7711.0
2023-10-06,8239.0
2023-10-07,8517.0
2023-10-08,7405.0
2023-10-09,8141.0
2023-10-10,9326.0
2023-10-11,8974.0
2023-10-12,8954.0
2023-10-13,7877.0
2023-10-14,7935.0
2023-10-15,9337.0
2023-10-16,11986.0
2023-10-17,9571.0
2023-10-18,9903.0
2023-10-19,10592.0
2023-10-20,11894.0
2023-10-21,9521.0
2023-10-22,10003.0
2023-10-23,13801.0
2023-10-24,23112.0
2023-10-25,17483.0
2023-10-26,13064.0
2023-10-27,10583.0
2023-10-28,8755.0
2023-10-29,8879.0
2023-10-30,9426.0
2023-10-31,10493.0
2023-11-01,8845.0
2023-11-02,8808.0
2023-11-03,10987.0
2023-11-04,9167.0
2023-11-05,9731.0
2023-11-06,10091.0
2023-11-07,8567.0
2023-11-08,10482.0
2023-11-09,11099.0
2023-11-10,10744.0
2023-11-11,7793.0
2023-11-12,9438.0
2023-11-13,14077.0
2023-11-14,10005.0
2023-11-15,9723.0
2023-11-16,9728.0
2023-11-17,9738.0
2023-11-18,10001.0
2023-11-19,8585.0
2023-11-20,10195.0
2023-11-21,11338.0
2023-11-22,13564.0
2023-11-23,11676.0
2023-11-24,11126.0
2023-11-25,10452.0
2023-11-26,8517.0
2023-11-27,9159.0
2023-11-28,10708.0
2023-11-29,10440.0
2023-11-30,9742.0
2023-12-01,8970.0
2023-12-02,10854.0
2023-12-03,12723.0
2023-12-04,17491.0
2023-12-05,16988.0
2023-12-06,17278.0
2023-12-07,15453.0
2023-12-08,13692.0
2023-12-09,11211.0
2023-12-10,9901.0
2023-12-11,11408.0
2023-12-12,9584.0
2023-12-13,7395.0
2023-12-14,7231.0
2023-12-15,7125.0
2023-12-16,6283.0
2023-12-17,7493.0
2023-12-18,7698.0
2023-12-19,10934.0
2023-12-20,11146.0
2023-12-21,10539.0
2023-12-22,7377.0
2023-12-23,10966.0
2023-12-24,10020.0
2023-12-25,11412.0
2023-12-26,10432.0
2023-12-27,8657.0
2023-12-28,6971.0
2023-12-29,7432.0
2023-12-30,7178.0
2023-12-31,6447.0
2024-01-01,10488.0
2024-01-02,14925.0
2024-01-03,25065.0
2024-01-04,14024.0
2024-01-05,10403.0
2024-01-06,11916.0
2024-01-07,11511.0
2024-01-08,16561.0
2024-01-09,14880.0
2024-01-10,15535.0
2024-01-11,25628.0
2024-01-12,24325.0
2024-01-13,17983.0
2024-01-14,14364.0
2024-01-15,17540.0
2024-01-16,15929.0
2024-01-17,15056.0
2024-01-18,11673.0
2024-01-19,16299.0
2024-01-20,14068.0
2024-01-21,11331.0
2024-01-22,12629.0
2024-01-23,11902.0
2024-01-24,10266.0
2024-01-25,8977.0
2024-01-26,9139.0
2024-01-27,9129.0
2024-01-28,8001.0
2024-01-29,9368.0
2024-01-30,12448.0
2024-01-31,10397.0
2024-02-01,9195.0
2024-02-02,8948.0
2024-02-03,9213.0
2024-02-04,9793.0
2024-02-05,10561.0
2024-02-06,13451.0
2024-02-07,10220.0
2024-02-08,12301.0
2024-02-09,12496.0
2024-02-10,12392.0
2024-02-11,13241.0
2024-02-12,12541.0
2024-02-13,16594.0
2024-02-14,14182.0
2024-02-15,15447.0
2024-02-16,12298.0
2024-02-17,9841.0
2024-02-18,12392.0
2024-02-19,13961.0
2024-02-20,16060.0
2024-02-21,15397.0
2024-02-22,16573.0
2024-02-23,16256.0
2024-02-24,13084.0
2024-02-25,12721.0
2024-02-26,16865.0
2024-02-27,22103.0
2024-02-28,30376.0
2024-02-29,22194.0
2024-03-01,16792.0
2024-03-02,15853.0
2024-03-03,14950.0
2024-03-04,22054.0
2024-03-05,22789.0
2024-03-06,25849.0
2024-03-07,24947.0
2024-03-08,23389.0
2024-03-09,21797.0
2024-03-10,20491.0
2024-03-11,29936.0
2024-03-12,26506.0
2024-03-13,21398.0
2024-03-14,16622.0
2024-03-15,14167.0
2024-03-16,11915.0
2024-03-17,18972.0
2024-03-18,18362.0
2024-03-19,22023.0
2024-03-20,15334.0
2024-03-21,12936.0
2024-03-22,13418.0
2024-03-23,11183.0
2024-03-24,11233.0
2024-03-25,16420.0
2024-03-26,15827.0
2024-03-27,12698.0
2024-03-28,13276.0
2024-03-29,10671.0
2024-03-30,9322.0
2024-03-31,9018.0
2024-04-01,10145.0
2024-04-02,9407.0
2024-04-03,9481.0
2024-04-04,15294.0
2024-04-05,9888.0
2024-04-06,8983.0
2024-04-07,8299.0
2024-04-08,8982.0
2024-04-09,8225.0
2024-04-10,8007.0
2024-04-11,8438.0
2024-04-12,11951.0
2024-04-13,11208.0
2024-04-14,10613.0
2024-04-15,9767.0
2024-04-16,9897.0
2024-04-17,9282.0
2024-04-18,10715.0
2024-04-19,10970.0
2024-04-20,16364.0
2024-04-21,14123.0
2024-04-22,12984.0
2024-04-23,11327.0
2024-04-24,37086.0
2024-04-25,23943.0
2024-04-26,10658.0
2024-04-27,9397.0
2024-04-28,8970.0
2024-04-29,9369.0
2024-04-30,12329.0
2024-05-01,9283.0
2024-05-02,7926.0
2024-05-03,7372.0
2024-05-04,8377.0
2024-05-05,10191.0
2024-05-06,9902.0
2024-05-07,8439.0
2024-05-08,8185.0
2024-05-09,7734.0
2024-05-10,6567.0
2024-05-11,5112.0
2024-05-12,5792.0
2024-05-13,7391.0
2024-05-14,8173.0
2024-05-15,7415.0
2024-05-16,7425.0
2024-05-17,8140.0
2024-05-18,7827.0
2024-05-19,6857.0
2024-05-20,7219.0
2024-05-21,9233.0
2024-05-22,9822.0
2024-05-23,8428.0
2024-05-24,7950.0
2024-05-25,6147.0
2024-05-26,6596.0
2024-05-27,6812.0
2024-05-28,7418.0
2024-05-29,7752.0
2024-05-30,7135.0
2024-05-31,6669.0
2024-06-01,6100.0
2024-06-02,6723.0
2024-06-03,7261.0
2024-06-04,7241.0
2024-06-05,9261.0
2024-06-06,6418.0
2024-06-07,6258.0
2024-06-08,5754.0
2024-06-09,5534.0
2024-06-10,5876.0
2024-06-11,6103.0
2024-06-12,6109.0
2024-06-13,5785.0
2024-06-14,5727.0
2024-06-15,19532.0
2024-06-16,12543.0
2024-06-17,8174.0
2024-06-18,6166.0
2024-06-19,5644.0
2024-06-20,6267.0
2024-06-21,5843.0
2024-06-22,6117.0
2024-06-23,5257.0
2024-06-24,6473.0
2024-06-25,5932.0
2024-06-26,8703.0
2024-06-27,5518.0
2024-06-28,5162.0
2024-06-29,5044.0
2024-06-30,5598.0
2024-07-01,5520.0
2024-07-02,6508.0
2024-07-03,7089.0
2024-07-04,5521.0
2024-07-05,7201.0
2024-07-06,5603.0
2024-07-07,6373.0
2024-07-08,5750.0
2024-07-09,5651.0
2024-07-10,6163.0
2024-07-11,7014.0
2024-07-12,5732.0
2024-07-13,4785.0
2024-07-14,4853.0
2024-07-15,5443.0
2024-07-16,5970.0
2024-07-17,6121.0
2024-07-18,6117.0
2024-07-19,6933.0
2024-07-20,4932.0
2024-07-21,5918.0
2024-07-22,6936.0
2024-07-23,8388.0
2024-07-24,6922.0
2024-07-25,5890.0
2024-07-26,6195.0
2024-07-27,9713.0
2024-07-28,9440.0
2024-07-29,8147.0
2024-07-30,7094.0
2024-07-31,6435.0
2024-08-01,7690.0
2024-08-02,6154.0
2024-08-03,5350.0
2024-08-04,5770.0
2024-08-05,8955.0
2024-08-06,7921.0
2024-08-07,7581.0
2024-08-08,7011.0
2024-08-09,7089.0
2024-08-10,5188.0
2024-08-11,5517.0
2024-08-12,6356.0
2024-08-13,6078.0
2024-08-14,6189.0
2024-08-15,5729.0
2024-08-16,5725.0
2024-08-17,5539.0
2024-08-18,5563.0
2024-08-19,6228.0
2024-08-20,6124.0
2024-08-21,5916.0
2024-08-22,5799.0
2024-08-23,6738.0
2024-08-24,5456.0
2024-08-25,5436.0
2024-08-26,6182.0
2024-08-27,6651.0
2024-08-28,6649.0
2024-08-29,7163.0
2024-08-30,7480.0
2024-08-31,6432.0
2024-09-01,8400.0
2024-09-02,7233.0
2024-09-03,6990.0
2024-09-04,8371.0
2024-09-05,6657.0
2024-09-06,6950.0
2024-09-07,7147.0
2024-09-08,8129.0
2024-09-09,7254.0
2024-09-10,6634.0
2024-09-11,6299.0
2024-09-12,6848.0
2024-09-13,7012.0
2024-09-14,8132.0
2024-09-15,6423.0
2024-09-16,6284.0
2024-09-17,7259.0
2024-09-18,7588.0
2024-09-19,7161.0
2024-09-20,6897.0
2024-09-21,7377.0
2024-09-22,7585.0
2024-09-23,7780.0
2024-09-24,7587.0
2024-09-25,7758.0
2024-09-26,8082.0
2024-09-27,7212.0
2024-09-28,7623.0
2024-09-29,7267.0
2024-09-30,9367.0
2024-10-01,7346.0
2024-10-02,7278.0
2024-10-03,6989.0
2024-10-04,8755.0
2024-10-05,9164.0
2024-10-06,8100.0
2024-10-07,8094.0
2024-10-08,8156.0
2024-10-09,11138.0
2024-10-10,8838.0
2024-10-11,9121.0
2024-10-12,7562.0
2024-10-13,8261.0
2024-10-14,8246.0
2024-10-15,7727.0
2024-10-16,6467.0
2024-10-17,6486.0
2024-10-18,6247.0
2024-10-19,6239.0
2024-10-20,6394.0
2024-10-21,6186.0
2024-10-22,6587.0
2024-10-23,6436.0
2024-10-24,7339.0
2024-10-25,6394.0
2024-10-26,6400.0
2024-10-27,5979.0
2024-10-28,6869.0
2024-10-29,8981.0
2024-10-30,8421.0
2024-10-31,8107.0
2024-11-01,7982.0
2024-11-02,7208.0
2024-11-03,9364.0
2024-11-04,8788.0
2024-11-05,9193.0
2024-11-06,12824.0
2024-11-07,10479.0
2024-11-08,9508.0
2024-11-09,9355.0
2024-11-10,12541.0
2024-11-11,21551.0
2024-11-12,20535.0
2024-11-13,18971.0
2024-11-14,16386.0
2024-11-15,13200.0
2024-11-16,13014.0
2024-11-17,13237.0
2024-11-18,11964.0
2024-11-19,13152.0
2024-11-20,15546.0
2024-11-21,19596.0
2024-11-22,20755.0
2024-11-23,15047.0
2024-11-24,14730.0
2024-11-25,13680.0
2024-11-26,12784.0
2024-11-27,11756.0
2024-11-28,10691.0
2024-11-29,10695.0
2024-11-30,9619.0
2024-12-01,10402.0
2024-12-02,13103.0
2024-12-03,12725.0
2024-12-04,12072.0
2024-12-05,43027.0
2024-12-06,25481.0
2024-12-07,17598.0
2024-12-08,14137.0
2024-12-09,15630.0
2024-12-10,15075.0
2024-12-11,14011.0
2024-12-12,13651.0
2024-12-13,13608.0
2024-12-14,11651.0
2024-12-15,12999.0
2024-12-16,16228.0
2024-12-17,14055.0
2024-12-18,13058.0
2024-12-19,14029.0
2024-12-20,13167.0
2024-12-21,11383.0
2024-12-22,11650.0
2024-12-23,11603.0
2024-12-24,10110.0
2024-12-25,9994.0
2024-12-26,11101.0
2024-12-27,11582.0
2024-12-28,10182.0
2024-12-29,9993.0
2024-12-30,9709.0
2024-12-31,9971.0
2025-01-01,11135.0
2025-01-02,12817.0
2025-01-03,17881.0
2025-01-04,12135.0
2025-01-05,11805.0
2025-01-06,11820.0
2025-01-07,10936.0
2025-01-08,10600.0
2025-01-09,10892.0
2025-01-10,11893.0
2025-01-11,8931.0
2025-01-12,10407.0
2025-01-13,8990.0
2025-01-14,9692.0
2025-01-15,11209.0
2025-01-16,9845.0
2025-01-17,10534.0
2025-01-18,10776.0
2025-01-19,12569.0
