Date,mvrv_ratio_z_proxy,puell_multiple,mvrv_implied_profitability_proxy
2023-11-30,0.0776734547101675,1.2848206420423838,0.8498135684042267
2023-12-01,0.1374056319142811,1.6584236328701625,0.8617984794014675
2023-12-02,0.1842001842977194,1.268167604100011,0.8706184239859412
2023-12-03,0.2153067143201205,1.664104833341341,0.8762141300482507
2023-12-04,0.3297275718030259,1.6341693151098524,0.8950266375941485
2023-12-05,0.45965607614288,1.5260175806071232,0.9132882575349882
2023-12-06,0.4308969260145417,1.4892087961357414,0.909521876578554
2023-12-07,0.3972584653006651,1.2441490531709445,0.9049282830526552
2023-12-08,0.4504808305210248,1.488499514652278,0.9121215845590506
2023-12-09,0.4193529820654358,1.7078838595162145,0.9079893587931632
2023-12-10,0.4172965914363007,1.519092088027668,0.9077174756711563
2023-12-11,0.2565259635142298,1.6111259240804143,0.8833895656341861
2023-12-12,0.267302836852943,1.4740289346523727,0.8851863700395269
2023-12-13,0.3567875648633818,1.575651933223304,0.8991591396634249
2023-12-14,0.3602201461416298,1.5435118633109897,0.8996703571170873
2023-12-15,0.2904297821225643,1.6759882877485253,0.8889721869733785
2023-12-16,0.3025898803809008,1.5667911365403373,0.8909121911866994
2023-12-17,0.2535712129382284,1.5138486271338922,0.8829381229295611
2023-12-18,0.3247602087625905,1.7394194754137544,0.8943716527603153
2023-12-19,0.2993382146558174,1.657892884861391,0.8904149645714944
2023-12-20,0.3780204329768062,1.5267140278193532,0.9022767112257082
2023-12-21,0.3917926546572276,1.542503865075287,0.9042372203079406
2023-12-22,0.3968857421883324,1.774571287164272,0.9049578774488906
2023-12-23,0.3801570094563375,1.6755492561719745,0.9026043974513016
2023-12-24,0.3352974907537636,1.7565300742490046,0.8960220625880116
2023-12-25,0.3666752412916564,1.4417716726655834,0.9006770196844037
2023-12-26,0.2927251176249551,1.400935271613975,0.8894235068201513
2023-12-27,0.3426975186778016,1.325915951436884,0.8971539445951244
2023-12-28,0.2933517130752134,1.2198622769014411,0.8895369868246651
2023-12-29,0.2486870509519775,1.4944642360174794,0.8822213705006062
2023-12-30,0.2598305685311709,1.438867310502732,0.8840912564695924
2023-12-31,0.2592849378667408,1.5444996309453305,0.8840058197802698
2024-01-01,0.3703290601206758,1.5968396938262277,0.9012352082146324
2024-01-02,0.4202601036746583,1.37401543307498,0.9082169997484498
2024-01-03,0.2841759495442587,1.5730668257150773,0.8881058095065123
2024-01-04,0.3515581488397715,1.745297349600437,0.8985136004491296
2024-01-05,0.3412975594889996,1.4103340887289886,0.8969937904743255
2024-01-06,0.3261485065990917,1.4205836088342878,0.8947097951083283
2024-01-07,0.3206260282409386,1.1934002078137615,0.893870101491442
2024-01-08,0.5060676578953469,1.3303121382445915,0.9191934912105796
2024-01-09,0.4461313174742197,1.6081084783736757,0.911689946624278
2024-01-10,0.4858936276879236,1.426567552475082,0.9167481513487008
2024-01-11,0.4547464398042897,1.8320663975377351,0.912824220653707
2024-01-12,0.2409012914121489,1.6379760239016965,0.8810431431878782
2024-01-13,0.2420408179133115,1.547768433541156,0.8812413397498647
2024-01-14,0.1836681048322332,1.2167803297641178,0.8709921717700171
2024-01-15,0.2213434789355784,1.0992844089939011,0.8776967365997095
2024-01-16,0.2475629314782786,1.2218335337855577,0.8821853232576529
2024-01-17,0.2173482656303471,1.168176983459866,0.8770110927706982
2024-01-18,0.1269168836210036,1.3226535878741217,0.8603370357390521
2024-01-19,0.1458254536780796,1.2379219969007025,0.8639765461181946
2024-01-20,0.149209666646506,1.3406186496412194,0.8646220792393674
2024-01-21,0.1409789473398044,1.3062008683500768,0.8630589230118791
2024-01-22,0.0239063463529958,1.4198243847618115,0.8391000033009579
2024-01-23,0.0322662917431479,1.370011854858493,0.8409181177190235
2024-01-24,0.0493266374972835,1.3441144927658275,0.8445758585359229
2024-01-25,0.0364181615523666,1.611310610603622,0.8418167755232793
2024-01-26,0.1503411308888669,1.41659131183078,0.8648355993264679
2024-01-27,0.1651266689768976,1.6001744807267948,0.8676092844494568
2024-01-28,0.155971413511861,1.4895968745403272,0.8659033703528112
2024-01-29,0.2273396290279107,1.4924492455335132,0.8787471420062563
2024-01-30,0.2057725739214286,1.366574958642124,0.8749879755974708
2024-01-31,0.1803248781599706,1.2305916915247308,0.8704235020266403
2024-02-01,0.2046927422914453,1.4488801620717708,0.8748045000336817
2024-02-02,0.2111849937740693,1.7808580831030558,0.8759532356413836
2024-02-03,0.2004965403283674,1.4217527166183288,0.8740689054237315
2024-02-04,0.1756571604655098,1.442663133605678,0.8695892774589227
